"","microbe","Comparison","ANCOM_BC_Coef","ANCOM_BC_W_stat","ANCOM_BC_padj"
"45","s__Clostridium_disporicum","StatusTS",-1.04363909775633,-1.13608477256257,0.973511100502236
"46","s__Clostridium_sp_CAG_167","StatusTS",0.559077558153962,0.682080711394666,0.973511100502236
"47","s__Clostridium_sp_CAG_299","StatusTS",0.755105734775642,1.16081494557914,0.973511100502236
"48","s__Clostridium_sp_CAG_58","StatusTS",1.05328452098108,1.13462852047577,0.973511100502236
"49","s__Hungatella_hathewayi","StatusTS",0.491673196726606,0.471482058307596,0.991112624751838
"50","s__Intestinimonas_butyriciproducens","StatusTS",0.974073782482428,1.27568884716451,0.973511100502236
"51","s__Lawsonibacter_asaccharolyticus","StatusTS",0.423920939765465,0.581007683308988,0.973511100502236
"52","s__Monoglobus_pectinilyticus","StatusTS",1.13240926108962,1.01155045990401,0.973511100502236
"53","s__Eubacterium_eligens","StatusTS",-1.11755954623199,-1.11506975749809,0.973511100502236
"54","s__Eubacterium_hallii","StatusTS",0.561259640389581,2.09782520921827,0.631176059306653
"55","s__Eubacterium_ramulus","StatusTS",0.257170429543629,0.264530846404539,0.993326466776541
"56","s__Eubacterium_sp_CAG_180","StatusTS",0.195036125435282,0.188369973282963,0.993326466776541
"57","s__Eubacterium_sp_CAG_251","StatusTS",-0.515620888164491,-0.693940547252619,0.973511100502236
"58","s__Eubacterium_sp_CAG_274","StatusTS",0.931245440022842,1.05819483046219,0.973511100502236
"59","s__Eubacterium_sp_CAG_38","StatusTS",-1.53035176871423,-1.73499629497261,0.973511100502236
"60","s__Eubacterium_ventriosum","StatusTS",-0.738185808526202,-0.659488507055257,0.973511100502236
"61","s__Anaerostipes_hadrus","StatusTS",0.436314184768752,1.37365350083627,0.973511100502236
"62","s__Blautia_hydrogenotrophica","StatusTS",1.61820603548994,1.59321648111589,0.973511100502236
"63","s__Blautia_obeum","StatusTS",0.234656976396083,0.428463494770823,0.991112624751838
"64","s__Blautia_sp_CAG_257","StatusTS",1.35810338532597,1.36429572718057,0.973511100502236
"65","s__Blautia_wexlerae","StatusTS",1.04107716475031,2.71908529678983,0.631176059306653
"66","s__Ruminococcus_gnavus","StatusTS",1.10640603766775,1.15530925457427,0.973511100502236
"67","s__Ruminococcus_torques","StatusTS",0.0270812055488627,0.0535967952597374,0.993326466776541
"68","s__Coprococcus_catus","StatusTS",-1.16627002229961,-1.29638799796904,0.973511100502236
"69","s__Coprococcus_comes","StatusTS",0.158008190623999,0.366874007374477,0.991112624751838
"70","s__Coprococcus_eutactus","StatusTS",-0.58999050169758,-0.509086092844171,0.991112624751838
"71","s__Dorea_formicigenerans","StatusTS",-0.373406801937096,-0.800954119331934,0.973511100502236
"72","s__Dorea_longicatena","StatusTS",0.467316747350498,1.51257301273441,0.973511100502236
"73","s__Eisenbergiella_massiliensis","StatusTS",1.98123600172255,2.38887727853912,0.631176059306653
"74","s__Eisenbergiella_tayi","StatusTS",-0.371160168950467,-0.379067534364143,0.991112624751838
"75","s__Fusicatenibacter_saccharivorans","StatusTS",0.458979392268267,1.15052579719568,0.973511100502236
"76","s__Clostridium_bolteae","StatusTS",1.36258045767832,1.8529338141286,0.973511100502236
"77","s__Clostridium_scindens","StatusTS",0.646097995194444,0.986914940268155,0.973511100502236
"78","s__Clostridium_symbiosum","StatusTS",-0.278679660301657,-0.312920930298798,0.991112624751838
"79","s__Eubacterium_rectale","StatusTS",-0.552548529891777,-1.05135226596886,0.973511100502236
"80","s__Lachnospira_pectinoschiza","StatusTS",0.756969130870767,0.745053075436231,0.973511100502236
"81","s__Roseburia_faecis","StatusTS",-1.42103222793105,-1.63799582641462,0.973511100502236
"82","s__Roseburia_hominis","StatusTS",-1.01190807513212,-1.18564203111659,0.973511100502236
"83","s__Roseburia_intestinalis","StatusTS",0.670496563207816,0.57076338540111,0.973511100502236
"84","s__Roseburia_inulinivorans","StatusTS",-0.384878634295424,-0.372103760196445,0.991112624751838
"85","s__Roseburia_sp_CAG_182","StatusTS",-1.08715030794551,-1.06776479370146,0.973511100502236
"86","s__Roseburia_sp_CAG_471","StatusTS",0.0855186171789075,0.107083541383735,0.993326466776541
"87","s__Sellimonas_intestinalis","StatusTS",0.178354131480192,0.171512602986819,0.993326466776541
"88","s__Tyzzerella_nexilis","StatusTS",0.546917972740292,0.877402718135149,0.973511100502236
"89","s__Oscillibacter_sp_57_20","StatusTS",-1.08295349209088,-1.25730643945945,0.973511100502236
"90","s__Oscillibacter_sp_CAG_241","StatusTS",-0.903338069609035,-0.945228536757394,0.973511100502236
"91","s__Intestinibacter_bartlettii","StatusTS",-1.08374866858131,-1.09546205546503,0.973511100502236
"92","s__Romboutsia_ilealis","StatusTS",-0.0790089589153028,-0.142971429812066,0.993326466776541
"93","s__Agathobaculum_butyriciproducens","StatusTS",-0.261672601458763,-0.260421621230798,0.993326466776541
"94","s__Anaeromassilibacillus_sp_An250","StatusTS",-0.16969987428861,-0.21880729552159,0.993326466776541
"95","s__Anaerotruncus_colihominis","StatusTS",0.55033367041128,0.619278474901639,0.973511100502236
"96","s__Faecalibacterium_prausnitzii","StatusTS",0.0900347918610948,0.27799218260883,0.993326466776541
"97","s__Flavonifractor_plautii","StatusTS",2.09294760125883,2.13872543067297,0.631176059306653
"98","s__Gemmiger_formicilis","StatusTS",-0.0421419464471318,-0.0530132737652197,0.993326466776541
"99","s__Clostridium_leptum","StatusTS",-0.0270432027829756,-0.0294583335249307,0.993326466776541
"100","s__Eubacterium_siraeum","StatusTS",-1.55226122647004,-1.47415767855003,0.973511100502236
"101","s__Ruminococcus_bicirculans","StatusTS",-2.04861889358022,-1.78065963506954,0.973511100502236
"102","s__Ruminococcus_bromii","StatusTS",-1.28752191368299,-1.47860951313261,0.973511100502236
"103","s__Ruminococcus_callidus","StatusTS",-0.609461127222665,-0.754662155219408,0.973511100502236
"104","s__Ruminococcus_lactaris","StatusTS",0.971418019376799,0.817684241985426,0.973511100502236
"105","s__Ruthenibacterium_lactatiformans","StatusTS",0.785702593826219,1.23038620271868,0.973511100502236
"106","s__Coprobacillus_cateniformis","StatusTS",-0.438286729926831,-0.556637860315438,0.973511100502236
"107","s__Clostridium_innocuum","StatusTS",-0.293981792363915,-0.31536340688318,0.991112624751838
"108","s__Clostridium_spiroforme","StatusTS",1.85860580286864,2.11979283853185,0.631176059306653
"109","s__Erysipelatoclostridium_ramosum","StatusTS",0.737713218005626,1.01385638256979,0.973511100502236
"110","s__Holdemania_filiformis","StatusTS",0.621538485300871,0.797395139852512,0.973511100502236
"111","s__Turicibacter_sanguinis","StatusTS",-0.698318366684629,-0.816080088640261,0.973511100502236
"112","s__Firmicutes_bacterium_CAG_110","StatusTS",0.496187540601286,0.467541792966901,0.991112624751838
"113","s__Firmicutes_bacterium_CAG_145","StatusTS",-0.549599526701105,-0.626058416535198,0.973511100502236
"114","s__Firmicutes_bacterium_CAG_83","StatusTS",-0.469944390527581,-0.509860997904793,0.991112624751838
"115","s__Phascolarctobacterium_faecium","StatusTS",0.222237611252133,0.255083051496783,0.993326466776541
"116","s__Dialister_invisus","StatusTS",-0.132420248176704,-0.131414936080329,0.993326466776541
"117","s__Parasutterella_excrementihominis","StatusTS",-0.722465932427502,-0.713819211011435,0.973511100502236
"118","s__Bilophila_wadsworthia","StatusTS",-0.272916781553762,-0.32578026687646,0.991112624751838
"119","s__Desulfovibrio_piger","StatusTS",0.514961496444905,0.682121723477759,0.973511100502236
"120","s__Escherichia_coli","StatusTS",-0.0659180437736787,-0.0624422933445802,0.993326466776541
"121","s__Haemophilus_parainfluenzae","StatusTS",0.370457611339488,0.707328614880733,0.973511100502236
"122","s__Proteobacteria_bacterium_CAG_139","StatusTS",-0.585059923495609,-0.593515520823982,0.973511100502236
"123","s__Akkermansia_muciniphila","StatusTS",-1.15883996391079,-0.96246283642039,0.973511100502236
