"","microbe","Comparison","ANCOM_BC_Coef","ANCOM_BC_W_stat","ANCOM_BC_padj"
"31","s__Odoribacter_splanchnicus","StatusTS",0.104177015166539,0.0898863434261187,0.993862438365681
"32","s__Prevotella_copri","StatusTS",-0.133997395049869,-0.134220332416502,0.993862438365681
"33","s__Alistipes_finegoldii","StatusTS",-0.613156021103811,-0.599867143317242,0.979859525535349
"34","s__Alistipes_indistinctus","StatusTS",0.00642806688997363,0.00769236862708967,0.993862438365681
"35","s__Alistipes_putredinis","StatusTS",-0.507288902359744,-0.559955358368148,0.979859525535349
"36","s__Alistipes_shahii","StatusTS",0.199403072265338,0.174580563394047,0.993862438365681
"37","s__Parabacteroides_distasonis","StatusTS",1.50211121011906,1.48357546488146,0.979859525535349
"38","s__Parabacteroides_goldsteinii","StatusTS",-0.144562141458284,-0.193285064268214,0.993862438365681
"39","s__Parabacteroides_merdae","StatusTS",0.0733698466525547,0.0600985991362792,0.993862438365681
"40","s__Lactobacillus_rogosae","StatusTS",-0.180852676605482,-0.309610364558697,0.993862438365681
"41","s__Streptococcus_parasanguinis","StatusTS",-0.938291429531289,-1.26623001784269,0.979859525535349
"42","s__Streptococcus_salivarius","StatusTS",0.0676375649429174,0.0787409204793174,0.993862438365681
"43","s__Streptococcus_thermophilus","StatusTS",0.390820055447492,0.382792124427938,0.993862438365681
"44","s__Catabacter_hongkongensis","StatusTS",-0.0225477204042241,-0.0422225178386893,0.993862438365681
"45","s__Christensenella_minuta","StatusTS",1.45697944784236,2.32117481625276,0.623774145560159
"46","s__Clostridium_disporicum","StatusTS",-1.04420219519582,-1.13589258874168,0.979859525535349
"47","s__Clostridium_sp_CAG_167","StatusTS",0.558514460714476,0.681809976630328,0.979859525535349
"48","s__Clostridium_sp_CAG_299","StatusTS",0.754542637336153,1.16188510837747,0.979859525535349
"49","s__Clostridium_sp_CAG_58","StatusTS",1.05272142354159,1.13470165905348,0.979859525535349
"50","s__Hungatella_hathewayi","StatusTS",0.491110099287119,0.471385880171366,0.993862438365681
"51","s__Intestinimonas_butyriciproducens","StatusTS",0.973510685042942,1.27653351518004,0.979859525535349
"52","s__Lawsonibacter_asaccharolyticus","StatusTS",0.423357842325979,0.581997609989966,0.979859525535349
"53","s__Monoglobus_pectinilyticus","StatusTS",1.13184616365014,1.0115927920981,0.979859525535349
"54","s__Eubacterium_eligens","StatusTS",-1.11812264367148,-1.11624940586538,0.979859525535349
"55","s__Eubacterium_hallii","StatusTS",0.560696542950096,2.10589980524301,0.623774145560159
"56","s__Eubacterium_ramulus","StatusTS",0.256607332104144,0.264069451723381,0.993862438365681
"57","s__Eubacterium_sp_CAG_180","StatusTS",0.194473027995795,0.187991306632511,0.993862438365681
"58","s__Eubacterium_sp_CAG_251","StatusTS",-0.516183985603977,-0.695143621178242,0.979859525535349
"59","s__Eubacterium_sp_CAG_274","StatusTS",0.930682342583355,1.05779016624661,0.979859525535349
"60","s__Eubacterium_sp_CAG_38","StatusTS",-1.53091486615371,-1.7354252687333,0.979859525535349
"61","s__Eubacterium_ventriosum","StatusTS",-0.738748905965688,-0.660488320754603,0.979859525535349
"62","s__Anaerostipes_hadrus","StatusTS",0.435751087329265,1.37584430928055,0.979859525535349
"63","s__Blautia_hydrogenotrophica","StatusTS",1.61764293805046,1.59375916912245,0.979859525535349
"64","s__Blautia_obeum","StatusTS",0.234093878956598,0.42811708562293,0.993862438365681
"65","s__Blautia_sp_CAG_257","StatusTS",1.35754028788648,1.36442503572302,0.979859525535349
"66","s__Blautia_wexlerae","StatusTS",1.04051406731082,2.72581744607691,0.623774145560159
"67","s__Ruminococcus_gnavus","StatusTS",1.10584294022826,1.15485078531103,0.979859525535349
"68","s__Ruminococcus_torques","StatusTS",0.0265181081093772,0.0525428629510906,0.993862438365681
"69","s__Coprococcus_catus","StatusTS",-1.1668331197391,-1.29855753868654,0.979859525535349
"70","s__Coprococcus_comes","StatusTS",0.157445093184513,0.366651209261685,0.993862438365681
"71","s__Coprococcus_eutactus","StatusTS",-0.590553599137068,-0.509436375246548,0.993862438365681
"72","s__Dorea_formicigenerans","StatusTS",-0.373969899376583,-0.804185084030076,0.979859525535349
"73","s__Dorea_longicatena","StatusTS",0.46675364991101,1.51102237099486,0.979859525535349
"74","s__Eisenbergiella_massiliensis","StatusTS",1.98067290428307,2.38958813413511,0.623774145560159
"75","s__Eisenbergiella_tayi","StatusTS",-0.371723266389954,-0.380004144635872,0.993862438365681
"76","s__Fusicatenibacter_saccharivorans","StatusTS",0.45841629482878,1.15196322706953,0.979859525535349
"77","s__Clostridium_bolteae","StatusTS",1.36201736023883,1.85225037052025,0.979859525535349
"78","s__Clostridium_scindens","StatusTS",0.645534897754958,0.98653457250927,0.979859525535349
"79","s__Clostridium_symbiosum","StatusTS",-0.279242757741143,-0.313960516468138,0.993862438365681
"80","s__Eubacterium_rectale","StatusTS",-0.553111627331263,-1.05325031687096,0.979859525535349
"81","s__Lachnospira_pectinoschiza","StatusTS",0.756406033431281,0.744159990163649,0.979859525535349
"82","s__Roseburia_faecis","StatusTS",-1.42159532537054,-1.63862028121759,0.979859525535349
"83","s__Roseburia_hominis","StatusTS",-1.01247117257161,-1.18713311607409,0.979859525535349
"84","s__Roseburia_intestinalis","StatusTS",0.669933465768331,0.570241189500758,0.979859525535349
"85","s__Roseburia_inulinivorans","StatusTS",-0.38544173173491,-0.372934921046624,0.993862438365681
"86","s__Roseburia_sp_CAG_182","StatusTS",-1.087713405385,-1.06877772654236,0.979859525535349
"87","s__Roseburia_sp_CAG_471","StatusTS",0.084955519739421,0.106495925793935,0.993862438365681
"88","s__Sellimonas_intestinalis","StatusTS",0.177791034040706,0.170849864889351,0.993862438365681
"89","s__Tyzzerella_nexilis","StatusTS",0.546354875300806,0.877231067822093,0.979859525535349
"90","s__Oscillibacter_sp_57_20","StatusTS",-1.08351658953037,-1.25750373830639,0.979859525535349
"91","s__Oscillibacter_sp_CAG_241","StatusTS",-0.903901167048522,-0.945629487596814,0.979859525535349
"92","s__Intestinibacter_bartlettii","StatusTS",-1.0843117660208,-1.09626835584728,0.979859525535349
"93","s__Romboutsia_ilealis","StatusTS",-0.0795720563547891,-0.143794424463413,0.993862438365681
"94","s__Agathobaculum_butyriciproducens","StatusTS",-0.262235698898249,-0.261237035018234,0.993862438365681
"95","s__Anaeromassilibacillus_sp_An250","StatusTS",-0.170262971728097,-0.219755972595193,0.993862438365681
"96","s__Anaerotruncus_colihominis","StatusTS",0.549770572971793,0.619477761380201,0.979859525535349
"97","s__Faecalibacterium_prausnitzii","StatusTS",0.0894716944216084,0.277500413734615,0.993862438365681
"98","s__Flavonifractor_plautii","StatusTS",2.09238450381934,2.13952311461969,0.623774145560159
"99","s__Gemmiger_formicilis","StatusTS",-0.042705043886618,-0.0537858019299249,0.993862438365681
"100","s__Clostridium_leptum","StatusTS",-0.0276063002224614,-0.0300687762753902,0.993862438365681
"101","s__Eubacterium_siraeum","StatusTS",-1.55282432390953,-1.4748709537002,0.979859525535349
"102","s__Ruminococcus_bicirculans","StatusTS",-2.0491819910197,-1.78172167553078,0.979859525535349
"103","s__Ruminococcus_bromii","StatusTS",-1.28808501112247,-1.47936799383837,0.979859525535349
"104","s__Ruminococcus_callidus","StatusTS",-0.61002422466215,-0.755863655953488,0.979859525535349
"105","s__Ruminococcus_lactaris","StatusTS",0.970854921937313,0.817824971145156,0.979859525535349
"106","s__Ruthenibacterium_lactatiformans","StatusTS",0.785139496386731,1.22990505506814,0.979859525535349
"107","s__Coprobacillus_cateniformis","StatusTS",-0.438849827366317,-0.557987697241295,0.979859525535349
"108","s__Clostridium_innocuum","StatusTS",-0.294544889803401,-0.316017567390305,0.993862438365681
"109","s__Clostridium_spiroforme","StatusTS",1.85804270542915,2.11843025128213,0.623774145560159
"110","s__Erysipelatoclostridium_ramosum","StatusTS",0.737150120566139,1.01383719441329,0.979859525535349
"111","s__Holdemania_filiformis","StatusTS",0.620975387861384,0.797662322504846,0.979859525535349
"112","s__Turicibacter_sanguinis","StatusTS",-0.698881464124116,-0.81669842522271,0.979859525535349
"113","s__Firmicutes_bacterium_CAG_110","StatusTS",0.4956244431618,0.466985945471131,0.993862438365681
"114","s__Firmicutes_bacterium_CAG_145","StatusTS",-0.550162624140592,-0.626734859514947,0.979859525535349
"115","s__Firmicutes_bacterium_CAG_83","StatusTS",-0.470507487967066,-0.510586777990839,0.993862438365681
"116","s__Phascolarctobacterium_faecium","StatusTS",0.221674513812646,0.254286906142433,0.993862438365681
"117","s__Dialister_invisus","StatusTS",-0.13298334561619,-0.132053949761521,0.993862438365681
"118","s__Parasutterella_excrementihominis","StatusTS",-0.723029029866987,-0.715098517040285,0.979859525535349
"119","s__Bilophila_wadsworthia","StatusTS",-0.273479878993249,-0.326967695835744,0.993862438365681
"120","s__Desulfovibrio_piger","StatusTS",0.514398399005418,0.682368764569784,0.979859525535349
"121","s__Escherichia_coli","StatusTS",-0.0664811412131644,-0.0630270628615588,0.993862438365681
"122","s__Haemophilus_parainfluenzae","StatusTS",0.369894513900002,0.706874507934479,0.979859525535349
"123","s__Proteobacteria_bacterium_CAG_139","StatusTS",-0.585623020935096,-0.594801432648438,0.979859525535349
"124","s__Akkermansia_muciniphila","StatusTS",-1.15940306135028,-0.963652392993785,0.979859525535349
