"","feature","metadata","value","coef","stderr","pval","name","qval","N","N.not.zero"
"37","PWY_6470_peptidoglycanbiosynthesisV__beta__lactamresistance_","Status","TS",3.87727595084159,2.57248984650266,0.136677995848962,"StatusTS",0.968647352705605,66,64
"38","PWY_6527_stachyosedegradation","Status","TS",8.69925271452811,6.54689017521776,0.188645048936367,"StatusTS",0.968647352705605,66,66
"39","PWY_6572_chondroitinsulfatedegradationI_bacterial_","Status","TS",0.185434022698991,0.128962897887209,0.155338120790871,"StatusTS",0.968647352705605,66,16
"40","PWY_6606_guanosinenucleotidesdegradationII","Status","TS",3.67099447798266,1.95816858343321,0.0653975820169704,"StatusTS",0.968647352705605,66,66
"41","PWY_6608_guanosinenucleotidesdegradationIII","Status","TS",8.52852868965605,4.19304055205082,0.0461038508041672,"StatusTS",0.968647352705605,66,66
"42","PWY_6609_adenineandadenosinesalvageIII","Status","TS",15.1133779682414,11.8696123292857,0.207523018560116,"StatusTS",0.968647352705605,66,66
"43","PWY_6823_molybdenumcofactorbiosynthesis","Status","TS",-0.217207855883978,0.126267917753371,0.0902258580283791,"StatusTS",0.968647352705605,66,10
"44","PWY_6892_thiazolebiosynthesisI_E_coli_","Status","TS",6.78950754385538,5.26051954050176,0.201467059006686,"StatusTS",0.968647352705605,66,66
"45","PWY_6897_thiaminsalvageII","Status","TS",-4.46070724893739,2.85946998818139,0.123697002944522,"StatusTS",0.968647352705605,66,66
"46","PWY_6901_superpathwayofglucoseandxylosedegradation","Status","TS",-3.49634353502512,2.24654930501356,0.124564278306874,"StatusTS",0.968647352705605,66,65
"47","PWY_7003_glyceroldegradationtobutanol","Status","TS",-1.4051335870004,1.09350495723816,0.203429861969074,"StatusTS",0.968647352705605,66,50
"48","PWY_7013_L_1_2_propanedioldegradation","Status","TS",3.22045024913534,1.25601213644506,0.0127048214027795,"StatusTS",0.968647352705605,66,64
"49","PWY_7115_C4photosyntheticcarbonassimilationcycle_NAD_MEtype","Status","TS",-2.25206625103248,1.56852923861609,0.155934156251628,"StatusTS",0.968647352705605,66,64
"50","PWY_7117_C4photosyntheticcarbonassimilationcycle_PEPCKtype","Status","TS",-4.61394538220515,2.78703334206125,0.102718188110981,"StatusTS",0.968647352705605,66,65
"51","PWY_7187_pyrimidinedeoxyribonucleotidesdenovobiosynthesisII","Status","TS",-2.97442801235321,2.27174737088034,0.195109667499458,"StatusTS",0.968647352705605,66,66
"52","PWY_7210_pyrimidinedeoxyribonucleotidesbiosynthesisfromCTP","Status","TS",1.1514733221611,0.878720599087942,0.194744784088983,"StatusTS",0.968647352705605,66,43
"53","PWY_7234_inosine_5__phosphatebiosynthesisIII","Status","TS",-6.3464832280422,3.70436149544556,0.0915079018452578,"StatusTS",0.968647352705605,66,65
"54","PWY_7237_myo__chiro_andscillo_inositoldegradation","Status","TS",7.76769952668037,5.34138371187697,0.150764249088663,"StatusTS",0.968647352705605,66,64
"55","PWY_7316_dTDP_N_acetylviosaminebiosynthesis","Status","TS",-0.588307185630296,0.47068219442616,0.215886213506235,"StatusTS",0.968647352705605,66,15
"56","PWY_7357_thiaminformationfrompyrithiamineandoxythiamine_yeast_","Status","TS",9.87975970465028,6.5548565517075,0.136668986605288,"StatusTS",0.968647352705605,66,66
"57","PWY_7383_anaerobicenergymetabolism_invertebrates_cytosol_","Status","TS",-4.13663074137274,1.8358089521137,0.0276743506065163,"StatusTS",0.968647352705605,66,65
"58","PWY_7560_methylerythritolphosphatepathwayII","Status","TS",-5.65381790336527,2.79769969176288,0.0474799243632834,"StatusTS",0.968647352705605,66,60
"59","PWY_821_superpathwayofsulfuraminoacidbiosynthesis_Saccharomycescerevisiae_","Status","TS",0.918769555416175,0.68548862809372,0.184882348604825,"StatusTS",0.968647352705605,66,20
"60","PWY0_1061_superpathwayofL_alaninebiosynthesis","Status","TS",-7.98956757422686,3.5594248157443,0.0282565912135224,"StatusTS",0.968647352705605,66,66
"61","PWY0_1241_ADP_L_glycero__beta__D_manno_heptosebiosynthesis","Status","TS",-0.872539387117237,0.614523500299413,0.160500418084117,"StatusTS",0.968647352705605,66,54
"62","PWY0_1296_purineribonucleosidesdegradation","Status","TS",18.861347661767,11.8045015928288,0.115011353768623,"StatusTS",0.968647352705605,66,66
"63","PWY0_1297_superpathwayofpurinedeoxyribonucleosidesdegradation","Status","TS",2.83337299137791,2.21283291605015,0.205015919384174,"StatusTS",0.968647352705605,66,65
"64","PWY0_1479_tRNAprocessing","Status","TS",-2.51570328050309,1.2550068216451,0.049247730511137,"StatusTS",0.968647352705605,66,61
"65","PWY0_162_superpathwayofpyrimidineribonucleotidesdenovobiosynthesis","Status","TS",-2.79726011002813,1.80039908020801,0.125190147806884,"StatusTS",0.968647352705605,66,66
"66","PWY0_166_superpathwayofpyrimidinedeoxyribonucleotidesdenovobiosynthesis_E_coli_","Status","TS",-3.08450291307564,2.27563635994907,0.180039733969795,"StatusTS",0.968647352705605,66,66
"67","PWY3O_355_stearatebiosynthesisIII_fungi_","Status","TS",0.182426243917305,0.138504470894641,0.192496689346068,"StatusTS",0.968647352705605,66,13
"68","PWY4FS_7_phosphatidylglycerolbiosynthesisI_plastidic_","Status","TS",6.9680595188978,3.49372266312222,0.0503659821584265,"StatusTS",0.968647352705605,66,66
"69","PWY4FS_8_phosphatidylglycerolbiosynthesisII_non_plastidic_","Status","TS",6.9680595188978,3.49372266312222,0.0503659821584265,"StatusTS",0.968647352705605,66,66
"70","PWY66_399_gluconeogenesisIII","Status","TS",-3.48059975968927,1.82352182486192,0.060784098251762,"StatusTS",0.968647352705605,66,64
"71","PWY66_400_glycolysisVI_metazoan_","Status","TS",-7.88620616116365,4.42168635866082,0.0792415336894576,"StatusTS",0.968647352705605,66,66
"72","RUMP_PWY_formaldehydeoxidationI","Status","TS",2.00757189851558,1.12200491592169,0.0783027542955726,"StatusTS",0.968647352705605,66,54
"73","SALVADEHYPOX_PWY_adenosinenucleotidesdegradationII","Status","TS",3.62668243187478,2.49109489607804,0.150319852568312,"StatusTS",0.968647352705605,66,66
"74","THISYNARA_PWY_superpathwayofthiamindiphosphatebiosynthesisIII_eukaryotes_","Status","TS",-3.95430194109792,2.86499434327157,0.172323359190508,"StatusTS",0.968647352705605,66,66
"75","TRPSYN_PWY_L_tryptophanbiosynthesis","Status","TS",10.4424556735198,6.57262943323011,0.117038695767665,"StatusTS",0.968647352705605,66,66
"76","UDPNAGSYN_PWY_UDP_N_acetyl_D_glucosaminebiosynthesisI","Status","TS",-8.13037952333061,3.82238158677957,0.0372763944102893,"StatusTS",0.968647352705605,66,66
"77","X1CMET2_PWY_N10_formyl_tetrahydrofolatebiosynthesis","Status","TS",2.57477896650887,4.90732863996059,0.601618157040417,"StatusTS",0.990526026984902,66,66
"78","X7ALPHADEHYDROX_PWY_cholatedegradation_bacteria_anaerobic_","Status","TS",-0.00214691261546962,0.05377086054735,0.968275566965114,"StatusTS",0.990526026984902,66,8
"79","ALLANTOINDEG_PWY_superpathwayofallantoindegradationinyeast","Status","TS",0.0615350632190746,0.115422084745093,0.595789614566144,"StatusTS",0.990526026984902,66,14
"80","ANAGLYCOLYSIS_PWY_glycolysisIII_fromglucose_","Status","TS",-3.31541929601244,3.28737869993871,0.316998089428781,"StatusTS",0.990526026984902,66,66
"81","ARG_POLYAMINE_SYN_superpathwayofarginineandpolyaminebiosynthesis","Status","TS",-0.395166630116432,1.08263227109517,0.716310818845747,"StatusTS",0.990526026984902,66,50
"82","ARGININE_SYN4_PWY_L_ornithinedenovobiosynthesis","Status","TS",0.842539136442441,2.37596079446854,0.724047707777583,"StatusTS",0.990526026984902,66,64
"83","ARGORNPROST_PWY_arginine_ornithineandprolineinterconversion","Status","TS",-0.386225943962561,0.922561153567599,0.676876947851156,"StatusTS",0.990526026984902,66,58
"84","ARGSYNBSUB_PWY_L_argininebiosynthesisII_acetylcycle_","Status","TS",2.82621049484711,6.83739229656631,0.680734680278672,"StatusTS",0.990526026984902,66,66
"85","ARO_PWY_chorismatebiosynthesisI","Status","TS",2.7862400154561,5.58452817553568,0.619545444943284,"StatusTS",0.990526026984902,66,66
"86","AST_PWY_L_argininedegradationII_ASTpathway_","Status","TS",-0.0287313348836916,0.0599233028846739,0.633239797226584,"StatusTS",0.990526026984902,66,9
"87","BIOTIN_BIOSYNTHESIS_PWY_biotinbiosynthesisI","Status","TS",-0.476843426506087,1.07634236223061,0.659243663907634,"StatusTS",0.990526026984902,66,63
"88","BRANCHED_CHAIN_AA_SYN_PWY_superpathwayofbranchedaminoacidbiosynthesis","Status","TS",-2.49255659914484,4.02921905209267,0.538362154674185,"StatusTS",0.990526026984902,66,66
"89","CALVIN_PWY_Calvin_Benson_Basshamcycle","Status","TS",5.01256537878508,7.1063919598448,0.483145597875707,"StatusTS",0.990526026984902,66,66
"90","CENTFERM_PWY_pyruvatefermentationtobutanoate","Status","TS",-0.625089593783648,0.749625063859951,0.407455977040146,"StatusTS",0.990526026984902,66,63
"91","CITRULBIO_PWY_L_citrullinebiosynthesis","Status","TS",1.10379199137103,2.31411503201772,0.634999431100328,"StatusTS",0.990526026984902,66,64
"92","COA_PWY_1_coenzymeAbiosynthesisII_mammalian_","Status","TS",2.43980143818708,6.0108446748941,0.68617004227849,"StatusTS",0.990526026984902,66,66
"93","COA_PWY_coenzymeAbiosynthesisI","Status","TS",4.57653944731415,5.49885613977421,0.408350763296186,"StatusTS",0.990526026984902,66,66
"94","COLANSYN_PWY_colanicacidbuildingblocksbiosynthesis","Status","TS",-0.0627333318236871,1.43159401768314,0.965183829339308,"StatusTS",0.990526026984902,66,66
"95","COMPLETE_ARO_PWY_superpathwayofaromaticaminoacidbiosynthesis","Status","TS",3.46370858487805,5.6006380932482,0.538474360341859,"StatusTS",0.990526026984902,66,66
"96","CRNFORCAT_PWY_creatininedegradationI","Status","TS",0.0180895458362491,0.0985024311065441,0.854872025732666,"StatusTS",0.990526026984902,66,10
"97","DAPLYSINESYN_PWY_L_lysinebiosynthesisI","Status","TS",-3.69206973914909,3.53985646234299,0.300872203303497,"StatusTS",0.990526026984902,66,66
"98","DENOVOPURINE2_PWY_superpathwayofpurinenucleotidesdenovobiosynthesisII","Status","TS",-2.9141493382654,2.72807234933136,0.289439278227442,"StatusTS",0.990526026984902,66,66
"99","DTDPRHAMSYN_PWY_dTDP_L_rhamnosebiosynthesisI","Status","TS",0.430319227600505,6.66686357879624,0.948736686629651,"StatusTS",0.990526026984902,66,66
"100","FAO_PWY_fattyacid_beta__oxidationI","Status","TS",0.247244537676407,0.639435152696462,0.700289941182854,"StatusTS",0.990526026984902,66,37
"101","FASYN_ELONG_PWY_fattyacidelongation__saturated","Status","TS",-1.11912067555471,1.25107629351623,0.374392173509309,"StatusTS",0.990526026984902,66,63
"102","FASYN_INITIAL_PWY_superpathwayoffattyacidbiosynthesisinitiation_E_coli_","Status","TS",-0.115460339654407,1.69377739313903,0.945864932823285,"StatusTS",0.990526026984902,66,64
"103","FERMENTATION_PWY_mixedacidfermentation","Status","TS",-2.05855946803496,1.71889012588806,0.235485763642311,"StatusTS",0.990526026984902,66,65
"104","FOLSYN_PWY_superpathwayoftetrahydrofolatebiosynthesisandsalvage","Status","TS",1.17385363029756,1.80424052443745,0.517628421667502,"StatusTS",0.990526026984902,66,56
"105","FUC_RHAMCAT_PWY_superpathwayoffucoseandrhamnosedegradation","Status","TS",0.742814611477547,1.07800441660884,0.493273284228323,"StatusTS",0.990526026984902,66,63
"106","GALACT_GLUCUROCAT_PWY_superpathwayofhexuronideandhexuronatedegradation","Status","TS",-0.183705512768535,1.17915881372833,0.876685997532238,"StatusTS",0.990526026984902,66,66
"107","GALACTARDEG_PWY_D_galactaratedegradationI","Status","TS",-0.229909678307964,0.383077273458745,0.550515359954444,"StatusTS",0.990526026984902,66,39
"108","GALACTUROCAT_PWY_D_galacturonatedegradationI","Status","TS",-0.238529540977276,0.981800859270246,0.808820296462343,"StatusTS",0.990526026984902,66,66
"109","GLUCARDEG_PWY_D_glucaratedegradationI","Status","TS",-0.108115308956487,0.300415377320841,0.720117223327631,"StatusTS",0.990526026984902,66,36
"110","GLUCARGALACTSUPER_PWY_superpathwayofD_glucarateandD_galactaratedegradation","Status","TS",-0.229909678307964,0.383077273458745,0.550515359954444,"StatusTS",0.990526026984902,66,39
"111","GLUCOSE1PMETAB_PWY_glucoseandglucose_1_phosphatedegradation","Status","TS",-2.1155154344715,2.67222955127456,0.431479397568068,"StatusTS",0.990526026984902,66,59
"112","GLUCUROCAT_PWY_superpathwayof_beta__D_glucuronideandD_glucuronatedegradation","Status","TS",-0.477222082273532,1.59387474906688,0.765597410273793,"StatusTS",0.990526026984902,66,66
"113","GLUTORN_PWY_L_ornithinebiosynthesis","Status","TS",7.15332615843754,7.98524159322201,0.373706850390912,"StatusTS",0.990526026984902,66,66
"114","GLYCOCAT_PWY_glycogendegradationI_bacterial_","Status","TS",-2.63146549377713,4.06032653125686,0.519243829063858,"StatusTS",0.990526026984902,66,59
"115","GLYCOL_GLYOXDEG_PWY_superpathwayofglycolmetabolismanddegradation","Status","TS",-0.0109934767059574,0.0387387848313294,0.777491390338877,"StatusTS",0.990526026984902,66,11
"116","GLYCOLYSIS_TCA_GLYOX_BYPASS_superpathwayofglycolysis_pyruvatedehydrogenase_TCA_andglyoxylatebypass","Status","TS",0.0961653062920296,0.543616846068826,0.860146316227524,"StatusTS",0.990526026984902,66,20
"117","GLYOXYLATE_BYPASS_glyoxylatecycle","Status","TS",0.0811679810818234,0.253726789539645,0.750083823883824,"StatusTS",0.990526026984902,66,28
"118","HEME_BIOSYNTHESIS_II_hemebiosynthesisI_aerobic_","Status","TS",-0.0715196931394462,0.201667642865679,0.724024201237804,"StatusTS",0.990526026984902,66,40
"119","HEMESYN2_PWY_hemebiosynthesisII_anaerobic_","Status","TS",-0.0470464726721893,0.420100964705286,0.911183034592043,"StatusTS",0.990526026984902,66,51
"120","HEXITOLDEGSUPER_PWY_superpathwayofhexitoldegradation_bacteria_","Status","TS",0.641299944495356,2.48238934903797,0.796973669705166,"StatusTS",0.990526026984902,66,65
"121","HISDEG_PWY_L_histidinedegradationI","Status","TS",-0.570370809709547,1.63648400026981,0.728582907735855,"StatusTS",0.990526026984902,66,65
"122","HISTSYN_PWY_L_histidinebiosynthesis","Status","TS",-4.58554160271394,4.02614751565232,0.258973269469693,"StatusTS",0.990526026984902,66,66
"123","HOMOSER_METSYN_PWY_L_methioninebiosynthesisI","Status","TS",1.09873222061773,2.35906638676893,0.6429765177391,"StatusTS",0.990526026984902,66,66
"124","HSERMETANA_PWY_L_methioninebiosynthesisIII","Status","TS",5.63874183399466,5.5040762576879,0.309471706653148,"StatusTS",0.990526026984902,66,66
"125","ILEUSYN_PWY_L_isoleucinebiosynthesisI_fromthreonine_","Status","TS",-4.22570211831408,4.73011898904384,0.37501115035639,"StatusTS",0.990526026984902,66,66
"126","KETOGLUCONMET_PWY_ketogluconatemetabolism","Status","TS",-0.278531355948119,0.398440113887621,0.487050762560224,"StatusTS",0.990526026984902,66,16
"127","LACTOSECAT_PWY_lactoseandgalactosedegradationI","Status","TS",0.191986122150238,2.57389225677928,0.940773740711447,"StatusTS",0.990526026984902,66,66
"128","MET_SAM_PWY_superpathwayofS_adenosyl_L_methioninebiosynthesis","Status","TS",1.41379509587944,3.34085826200529,0.673580288427645,"StatusTS",0.990526026984902,66,66
"129","METHGLYUT_PWY_superpathwayofmethylglyoxaldegradation","Status","TS",0.107793380996253,0.280410119185028,0.701946505625478,"StatusTS",0.990526026984902,66,45
"130","METSYN_PWY_L_homoserineandL_methioninebiosynthesis","Status","TS",1.31148752187884,3.27100615848051,0.689797444006767,"StatusTS",0.990526026984902,66,66
"131","NAD_BIOSYNTHESIS_II_NADsalvagepathwayII","Status","TS",-0.232978533797352,1.40156490437922,0.868502005186582,"StatusTS",0.990526026984902,66,50
"132","NAGLIPASYN_PWY_lipidIVAbiosynthesis","Status","TS",-1.91865587785836,1.90951594647875,0.318783579203132,"StatusTS",0.990526026984902,66,60
"133","NONOXIPENT_PWY_pentosephosphatepathway_non_oxidativebranch_","Status","TS",7.77759849586077,7.89793242845327,0.328448398905734,"StatusTS",0.990526026984902,66,66
"134","P105_PWY_TCAcycleIV_2_oxoglutaratedecarboxylase_","Status","TS",-0.246506313295396,0.354624909027079,0.489497252875532,"StatusTS",0.990526026984902,66,11
"135","P108_PWY_pyruvatefermentationtopropanoateI","Status","TS",-0.0449422371221043,0.557830147557893,0.936038383910884,"StatusTS",0.990526026984902,66,54
"136","P122_PWY_heterolacticfermentation","Status","TS",0.344336055422902,0.291586780512245,0.242010823242224,"StatusTS",0.990526026984902,66,10
"137","P125_PWY_superpathwayof_R_R__butanediolbiosynthesis","Status","TS",0.200389593804722,0.197855945577351,0.314966837350171,"StatusTS",0.990526026984902,66,11
"138","P161_PWY_acetylenedegradation","Status","TS",-0.014659026731326,0.410089004859176,0.971596179832129,"StatusTS",0.990526026984902,66,41
"139","P185_PWY_formaldehydeassimilationIII_dihydroxyacetonecycle_","Status","TS",0.792055254721463,1.41759142435222,0.578293661655712,"StatusTS",0.990526026984902,66,65
"140","P221_PWY_octaneoxidation","Status","TS",-0.0140505662811539,0.0182616762050584,0.444485237452454,"StatusTS",0.990526026984902,66,7
"141","P23_PWY_reductiveTCAcycleI","Status","TS",0.100959427021381,0.122070842676391,0.411278371403741,"StatusTS",0.990526026984902,66,8
"142","P42_PWY_incompletereductiveTCAcycle","Status","TS",-0.553582064408937,0.776347593494968,0.478400893888082,"StatusTS",0.990526026984902,66,49
"143","P441_PWY_superpathwayofN_acetylneuraminatedegradation","Status","TS",-0.896451580273024,1.64198161892807,0.586993511766215,"StatusTS",0.990526026984902,66,64
"144","PANTO_PWY_phosphopantothenatebiosynthesisI","Status","TS",2.92522241144374,4.85257214294009,0.548759359671659,"StatusTS",0.990526026984902,66,66
"145","PANTOSYN_PWY_pantothenateandcoenzymeAbiosynthesisI","Status","TS",2.83368777913486,4.44501869113838,0.526075081415334,"StatusTS",0.990526026984902,66,66
"146","PEPTIDOGLYCANSYN_PWY_peptidoglycanbiosynthesisI_meso_diaminopimelatecontaining_","Status","TS",0.352434840319056,5.76827761883905,0.951470927391861,"StatusTS",0.990526026984902,66,66
"147","POLYAMINSYN3_PWY_superpathwayofpolyaminebiosynthesisII","Status","TS",0.0192798691405607,0.405168404284852,0.962195304158104,"StatusTS",0.990526026984902,66,25
"148","POLYAMSYN_PWY_superpathwayofpolyaminebiosynthesisI","Status","TS",-0.134726225133409,0.591728275806053,0.820618822869077,"StatusTS",0.990526026984902,66,51
"149","POLYISOPRENSYN_PWY_polyisoprenoidbiosynthesis_E_coli_","Status","TS",0.541345927522377,1.18479160792302,0.649281135053531,"StatusTS",0.990526026984902,66,62
"150","PPGPPMET_PWY_ppGppbiosynthesis","Status","TS",1.67373236631615,1.93615108169797,0.390561772908144,"StatusTS",0.990526026984902,66,63
"151","PROPFERM_PWY_L_alaninefermentationtopropanoateandacetate","Status","TS",0.0254195308976396,0.181144410423419,0.888842002719383,"StatusTS",0.990526026984902,66,7
"152","PWY_1042_glycolysisIV_plantcytosol_","Status","TS",5.27035809495304,8.45220594221663,0.535140392554529,"StatusTS",0.990526026984902,66,66
"153","PWY_1269_CMP_3_deoxy_D_manno_octulosonatebiosynthesisI","Status","TS",-1.38296310745033,1.84547331266263,0.456373154655073,"StatusTS",0.990526026984902,66,64
"154","PWY_241_C4photosyntheticcarbonassimilationcycle_NADP_MEtype","Status","TS",-1.53031962441424,2.03517183826364,0.454845878040233,"StatusTS",0.990526026984902,66,65
"155","PWY_2723_trehalosedegradationV","Status","TS",-2.92602323384481,3.06540788254595,0.343407058242562,"StatusTS",0.990526026984902,66,59
"156","PWY_2941_L_lysinebiosynthesisII","Status","TS",-1.3938764267243,3.04535410048239,0.648713921625507,"StatusTS",0.990526026984902,66,64
"157","PWY_2942_L_lysinebiosynthesisIII","Status","TS",1.26376781948373,4.00355698588068,0.753286715502521,"StatusTS",0.990526026984902,66,66
"158","PWY_3001_superpathwayofL_isoleucinebiosynthesisI","Status","TS",-3.38351527772007,3.39406454281442,0.322571300903849,"StatusTS",0.990526026984902,66,66
"159","PWY_3781_aerobicrespirationI_cytochromec_","Status","TS",0.0151548960359288,0.369378990378403,0.967401267878786,"StatusTS",0.990526026984902,66,24
"160","PWY_3841_folatetransformationsII","Status","TS",0.190121542136681,4.98473415452294,0.969694178246531,"StatusTS",0.990526026984902,66,66
"161","PWY_4242_pantothenateandcoenzymeAbiosynthesisIII","Status","TS",2.14106561898314,5.32962873463946,0.689221976756188,"StatusTS",0.990526026984902,66,66
"162","PWY_4702_phytatedegradationI","Status","TS",0.017121805364984,0.107146680340607,0.873543609807037,"StatusTS",0.990526026984902,66,9
"163","PWY_4722_creatininedegradationII","Status","TS",0.0568366624381119,0.0524797525458948,0.282862702976828,"StatusTS",0.990526026984902,66,8
"164","PWY_4984_ureacycle","Status","TS",0.203185148303126,1.83585137427959,0.912219424354606,"StatusTS",0.990526026984902,66,61
"165","PWY_5005_biotinbiosynthesisII","Status","TS",0.609090686299758,1.8148759098856,0.738262612950003,"StatusTS",0.990526026984902,66,63
"166","PWY_5030_L_histidinedegradationIII","Status","TS",-0.103751196748231,1.74080927807197,0.952660405786415,"StatusTS",0.990526026984902,66,62
"167","PWY_5097_L_lysinebiosynthesisVI","Status","TS",2.37042405368876,5.03408996165211,0.639331443370696,"StatusTS",0.990526026984902,66,66
"168","PWY_5100_pyruvatefermentationtoacetateandlactateII","Status","TS",-0.565802851201005,4.04400365767023,0.889169254454249,"StatusTS",0.990526026984902,66,66
"169","PWY_5101_L_isoleucinebiosynthesisII","Status","TS",0.0450054063940122,0.743399928833372,0.951914240647301,"StatusTS",0.990526026984902,66,28
